wavenumber,intensity
2869.17066885371,0.560582306377651
2867.56203549754,0.530880510396123
2865.95340214138,0.519444037174231
2864.34476878521,0.52558000677256
2862.73613542905,0.545003788210332
2861.12750207288,0.574128338847618
2859.51886871671,0.61023960277249
2857.91023536055,0.65361762336406
2856.30160200438,0.704089140079478
2854.69296864822,0.761329458722286
2853.08433529205,0.82279509418891
2851.47570193589,0.880978853457001
2849.86706857972,0.924344593691247
2848.25843522355,0.943467730927391
2846.64980186739,0.930038554574601
2845.04116851122,0.879599830327739
2843.43253515506,0.796561910561027
2841.82390179889,0.691678936243841
2840.21526844273,0.57820949164676
2838.60663508656,0.468205871834983
2836.99800173039,0.372093626528277
2835.38936837423,0.294355983418665
2833.78073501806,0.234230359066438
2832.1721016619,0.190011937025662
2830.56346830573,0.156761113990332
2828.95483494957,0.129235743523167
2827.3462015934,0.10645451229978
2825.73756823723,0.0900487947448439
2824.12893488107,0.0808275395495971
2822.5203015249,0.0759001281497033
2820.91166816874,0.0719692731345671
2819.30303481257,0.0679017250669188
2817.69440145641,0.0604142833769871
2816.08576810024,0.0501628841308511
2814.47713474408,0.0375448532331204
2812.86850138791,0.023905882038483
2811.25986803174,0.0116258908889828
2809.65123467558,0.00485688284885015
2808.04260131941,0
2806.43396796325,0
2804.82533460708,0.00404347172050363
2803.21670125092,0.00498235157877143
2801.60806789475,0.00568007977340329
2799.99943453858,0.00508616344107983
2798.39080118242,0.00436027503133218
2796.78216782625,0
2795.17353447009,0
2793.56490111392,0
2791.95626775776,0
2790.34763440159,0
2788.73900104542,0
2787.13036768926,0
2785.52173433309,0.00428158876685568
2783.91310097693,0.00989336009718461
2782.30446762076,0.0112040500123627
2780.6958342646,0.0110943334210907
2779.08720090843,0.00449861494623368
2777.47856755227,0
2775.8699341961,0
2774.26130083993,0
2772.65266748377,0
2771.0440341276,0
2769.43540077144,0
2767.82676741527,0
2766.21813405911,0
2764.60950070294,0
2763.00086734677,0
2761.39223399061,0
2759.78360063444,0
2758.17496727828,0
2756.56633392211,0
2754.95770056595,0
2753.34906720978,0
2751.74043385361,0
2750.13180049745,0
2748.52316714128,0
2746.91453378512,0
2745.30590042895,0
2743.69726707279,0.0050978742870744
2742.08863371662,0.00554725064452313
2740.48000036046,0.012081101400593
2738.87136700429,0.0144671612898996
2737.26273364812,0.0201493398999094
2735.65410029196,0.0229469900189409
2734.04546693579,0.0258357919317588
2732.43683357963,0.0297198591079288
2730.82820022346,0.0323673920462213
2729.2195668673,0.0374942981042393
2727.61093351113,0.0438214853533847
2726.00230015496,0.051340887855542
2724.3936667988,0.0589861214134358
2722.78503344263,0.0642692612055578
2721.17640008647,0.0655387537737939
2719.5677667303,0.0630076679324731
2717.95913337414,0.058556067189016
2716.35050001797,0.052531757159945
2714.7418666618,0.0474464781080458
2713.13323330564,0.0447825745589134
2711.52459994947,0.0446855720394819
2709.91596659331,0.0457371000228901
2708.30733323714,0.0466683276043841
2706.69869988098,0.0462220712116893
2705.09006652481,0.0440177559547923
2703.48143316865,0.0399579566575524
2701.87279981248,0.0339926126517238
2700.26416645631,0.0271602536284314
2698.65553310015,0.0185619289338469
2697.04689974398,0.01230883026465
2695.43826638782,0.00569791365404677
2693.82963303165,0.00493721319764591
2692.22099967549,0.00626679859298716
2690.61236631932,0.0115565596313984
2689.00373296315,0.0135435323674698
2687.39509960699,0.0146914790994544
2685.78646625082,0.0153720219466042
2684.17783289466,0.015175743681479
2682.56919953849,0.0130072858081376
2680.96056618233,0.00730475769754679
2679.35193282616,0.00519569909373615
2677.74329946999,0.00365769165929995
2676.13466611383,0
2674.52603275766,0
2672.9173994015,0
2671.30876604533,0
2669.70013268917,0
2668.091499333,0
2666.48286597684,0
2664.87423262067,0.00563639427212527
2663.2655992645,0.0113441753395219
2661.65696590834,0.0140334987195155
2660.04833255217,0.0140551797512173
2658.43969919601,0.0148267684736798
2656.83106583984,0.0143364994007444
2655.22243248368,0.0139663975037893
2653.61379912751,0.0144073581533831
2652.00516577134,0.015860294861767
2650.39653241518,0.0180649388018058
2648.78789905901,0.0202429612733396
2647.17926570285,0.0215754775562879
2645.57063234668,0.020157608148351
2643.96199899052,0.0160522126844294
2642.35336563435,0.00808010000065715
2640.74473227818,0
2639.13609892202,0
2637.52746556585,0
2635.91883220969,0
2634.31019885352,0
2632.70156549736,0.0045024793262927
2631.09293214119,0.00640911210660338
2629.48429878503,0.00757093883665643
2627.87566542886,0.00625230981125476
2626.26703207269,0.00457159631376399
2624.65839871653,0
2623.04976536036,0
2621.4411320042,0
2619.83249864803,0
2618.22386529187,0
2616.6152319357,0
2615.00659857953,0
2613.39796522337,0
2611.7893318672,0
2610.18069851104,0
2608.57206515487,0
2606.96343179871,0
2605.35479844254,0
2603.74616508637,0
2602.13753173021,0
2600.52889837404,0
2598.92026501788,0
2597.31163166171,0
2595.70299830555,0.00395904967888192
2594.09436494938,0.00490353585664908
2592.48573159322,0.00582477916124356
2590.87709823705,0.00699746478209896
2589.26846488088,0.00693895734648902
2587.65983152472,0.00806152457708916
2586.05119816855,0.00900217542334798
2584.44256481239,0.0092537294842826
2582.83393145622,0.0078692948959226
2581.22529810006,0.00565431182693615
2579.61666474389,0
2578.00803138772,0
2576.39939803156,0
2574.79076467539,0
2573.18213131923,0
2571.57349796306,0
2569.9648646069,0
2568.35623125073,0
2566.74759789456,0
2565.1389645384,0
2563.53033118223,0
2561.92169782607,0
2560.3130644699,0
2558.70443111374,0
2557.09579775757,0
2555.48716440141,0
2553.87853104524,0
2552.26989768907,0
2550.66126433291,0
2549.05263097674,0
2547.44399762058,0
2545.83536426441,0
2544.22673090825,0
2542.61809755208,0.00549600947279753
2541.00946419591,0.00865604781060886
2539.40083083975,0.0151082237892759
2537.79219748358,0.0163717517038604
2536.18356412742,0.0147567775701429
2534.57493077125,0.00808892965762831
2532.96629741509,0.00485174972316946
2531.35766405892,0
2529.74903070275,0
2528.14039734659,0
2526.53176399042,0
2524.92313063426,0
2523.31449727809,0.00442906529795602
2521.70586392193,0.00699542094427627
2520.09723056576,0.0136812952506518
2518.4885972096,0.0151237429656521
2516.87996385343,0.0133732057712837
2515.27133049726,0.00675799017354885
2513.6626971411,0.0040180348369996
2512.05406378493,0
2510.44543042877,0
2508.8367970726,0
2507.22816371644,0
2505.61953036027,0.007307340169986
2504.0108970041,0.0162982256381859
2502.40226364794,0.0194745830370592
2500.79363029177,0.0200520009099038
2499.18499693561,0.0177225655653235
2497.57636357944,0.0132273682872407
2495.96773022328,0.00574502582026944
2494.35909686711,0
2492.75046351094,0
2491.14183015478,0
2489.53319679861,0.00482037201748837
2487.92456344245,0.00780802869252976
2486.31593008628,0.011252374418615
2484.70729673012,0.0183078730348995
2483.09866337395,0.0201303887047757
2481.49003001778,0.0188123154889747
2479.88139666162,0.0121005313100183
2478.27276330545,0.00944497404104856
2476.66412994929,0.00750056679500517
2475.05549659312,0.00569744888000962
2473.44686323696,0.00455641671337632
2471.83822988079,0.00362405900591236
2470.22959652463,0
2468.62096316846,0
2467.01232981229,0
2465.40369645613,0
2463.79506309996,0
2462.1864297438,0
2460.57779638763,0
2458.96916303147,0
2457.3605296753,0
2455.75189631913,0
2454.14326296297,0.00507930931766813
2452.5346296068,0.00698218355813922
2450.92599625064,0.00943426588727578
2449.31736289447,0.0100348347964346
2447.70872953831,0.0111054442143575
2446.10009618214,0.011838451035752
2444.49146282598,0.012510522871547
2442.88282946981,0.0131304086182325
2441.27419611364,0.0167184275337952
2439.66556275748,0.0133112173557646
2438.05692940131,0.0115567685655488
2436.44829604515,0.0087947467695224
2434.83966268898,0.00594609747054562
2433.23102933282,0.00475312702900945
2431.62239597665,0.00440213451301671
2430.01376262048,0.00495144995609298
2428.40512926432,0.00581766236327912
2426.79649590815,0.00655564802500412
2425.18786255199,0.00639429745548005
2423.57922919582,0.00550136435623953
2421.97059583966,0.00359522005065175
2420.36196248349,0
2418.75332912732,0
2417.14469577116,0
2415.53606241499,0
2413.92742905883,0
2412.31879570266,0
2410.7101623465,0
2409.10152899033,0.0052942218757845
2407.49289563416,0.0081153158787862
2405.884262278,0.0111563043277436
2404.27562892183,0.0138208652218356
2402.66699556567,0.0147147709621887
2401.0583622095,0.0128991285933776
2399.44972885334,0.00911949692063754
2397.84109549717,0.00578458080977556
2396.23246214101,0
2394.62382878484,0
2393.01519542867,0
2391.40656207251,0
2389.79792871634,0
2388.18929536018,0
2386.58066200401,0
2384.97202864785,0
2383.36339529168,0
2381.75476193551,0.00373969622969191
2380.14612857935,0.00500134480694671
2378.53749522318,0.00537294225752591
2376.92886186702,0.0052813587823317
2375.32022851085,0.00506472542415164
2373.71159515469,0.00443268505218139
2372.10296179852,0.00427704362989909
2370.49432844236,0.00459126666260686
2368.88569508619,0.00518496369218305
2367.27706173002,0.00674089346638568
2365.66842837386,0.0086030781431664
2364.05979501769,0.0106244548041543
2362.45116166153,0.0127763053345069
2360.84252830536,0.0132897728283156
2359.2338949492,0.011540159798432
2357.62526159303,0.00859220246221567
2356.01662823686,0.00499195219641602
2354.4079948807,0
2352.79936152453,0
2351.19072816837,0
2349.5820948122,0
2347.97346145604,0
2346.36482809987,0
2344.7561947437,0
2343.14756138754,0
2341.53892803137,0.00370509643864295
2339.93029467521,0.00505509646846112
2338.32166131904,0.00673303277255179
2336.71302796288,0.00779992308155709
2335.10439460671,0.0085310741658433
2333.49576125054,0.00830047881258722
2331.88712789438,0.00759506131618171
2330.27849453821,0.00689618203270531
2328.66986118205,0.00725997692811692
2327.06122782588,0.00733865910108193
2325.45259446972,0.00714931158045806
2323.84396111355,0.00819475099452966
2322.23532775739,0.00888454634149929
2320.62669440122,0.0105354850232374
2319.01806104505,0.0119457689297772
2317.40942768889,0.0129405424222652
2315.80079433272,0.0129346566833497
2314.19216097656,0.0117161963374884
2312.58352762039,0.00977908518137712
2310.97489426423,0.00805848784643036
2309.36626090806,0.00629387778363486
2307.75762755189,0.00489428827876341
2306.14899419573,0.00368791631497169
2304.54036083956,0
2302.9317274834,0
2301.32309412723,0
2299.71446077107,0.00393695732015215
2298.1058274149,0.00502049583165193
2296.49719405874,0.00558729736243225
2294.88856070257,0.00622733433874807
2293.2799273464,0.00588635687903993
2291.67129399024,0.00486629376195167
2290.06266063407,0
2288.45402727791,0
2286.84539392174,0
2285.23676056558,0
2283.62812720941,0
2282.01949385324,0
2280.41086049708,0
2278.80222714091,0
2277.19359378475,0
2275.58496042858,0
2273.97632707242,0
2272.36769371625,0.00492837647862076
2270.75906036008,0.00674398092632768
2269.15042700392,0.00872997231341262
2267.54179364775,0.0105635784642238
2265.93316029159,0.0106199597845213
2264.32452693542,0.00924453643311214
2262.71589357926,0.00637620392782251
2261.10726022309,0.00367235281865734
2259.49862686692,0
2257.88999351076,0
2256.28136015459,0
2254.67272679843,0
2253.06409344226,0
2251.4554600861,0.00485084377798428
2249.84682672993,0.00571795672086029
2248.23819337377,0.00581305671221314
2246.6295600176,0.00503004537877443
2245.02092666143,0
2243.41229330527,0
2241.8036599491,0
2240.19502659294,0
2238.58639323677,0
2236.97775988061,0
2235.36912652444,0
2233.76049316827,0.00408570330097622
2232.15185981211,0.00512048729494444
2230.54322645594,0.00585520734585415
2228.93459309978,0.00647509834964106
2227.32595974361,0.00667725180084507
2225.71732638745,0.00717291259815947
2224.10869303128,0.00768675481162736
2222.50005967511,0.00890476467386923
2220.89142631895,0.0115184330871347
2219.28279296278,0.0145333810341215
2217.67415960662,0.0155518873387651
2216.06552625045,0.01403777254981
2214.45689289429,0.0101693837830186
2212.84825953812,0.00702053028181107
2211.23962618196,0.00420727492610331
2209.63099282579,0
2208.02235946962,0
2206.41372611346,0
2204.80509275729,0.00570687716656846
2203.19645940113,0.00905843511775839
2201.58782604496,0.0118416499125955
2199.9791926888,0.0141363363729994
2198.37055933263,0.0151354144238197
2196.76192597646,0.015569383167649
2195.1532926203,0.0158368172091048
2193.54465926413,0.0158333681874179
2191.93602590797,0.0156583512859326
2190.3273925518,0.0151855141511272
2188.71875919564,0.0131586587637058
2187.11012583947,0.00918723590911937
2185.5014924833,0.00695450462221599
2183.89285912714,0.00636382937455549
2182.28422577097,0.00622864368216839
2180.67559241481,0.00616811412076958
2179.06695905864,0.00601839802882752
2177.45832570248,0.00575511763229861
2175.84969234631,0.00559341389623767
2174.24105899015,0.00451580266154864
2172.63242563398,0
2171.02379227781,0
2169.41515892165,0
2167.80652556548,0
2166.19789220932,0
2164.58925885315,0
2162.98062549699,0
2161.37199214082,0
2159.76335878465,0
2158.15472542849,0
2156.54609207232,0
2154.93745871616,0.00362942125566681
2153.32882535999,0.00438533586224875
2151.72019200383,0.00439995032089084
2150.11155864766,0
2148.50292529149,0
2146.89429193533,0
2145.28565857916,0
2143.677025223,0
2142.06839186683,0
2140.45975851067,0
2138.8511251545,0
2137.24249179834,0
2135.63385844217,0.00471441259459304
2134.025225086,0.00617519890464845
2132.41659172984,0.00627844126169918
2130.80795837367,0.00534504227085532
2129.19932501751,0.0037351122856405
2127.59069166134,0
2125.98205830518,0
2124.37342494901,0
2122.76479159284,0
2121.15615823668,0.00373141721919008
2119.54752488051,0.00484622698547257
2117.93889152435,0.00490435280903192
2116.33025816818,0.00450011371961099
2114.72162481202,0
2113.11299145585,0
2111.50435809968,0
2109.89572474352,0
2108.28709138735,0
2106.67845803119,0
2105.06982467502,0.00470794525872482
2103.46119131886,0.00602684608358101
2101.85255796269,0.00673322372894705
2100.24392460653,0.00710579732353084
2098.63529125036,0.00605296692134623
2097.02665789419,0.00430432951701166
2095.41802453803,0
2093.80939118186,0
2092.2007578257,0
2090.59212446953,0
2088.98349111337,0
2087.3748577572,0
2085.76622440103,0
2084.15759104487,0
2082.5489576887,0
2080.94032433254,0.00416589099006348
2079.33169097637,0.00564525839595897
2077.72305762021,0.00694370642969976
2076.11442426404,0.00615303775395696
2074.50579090787,0.00483199632217192
2072.89715755171,0
2071.28852419554,0
2069.67989083938,0
2068.07125748321,0
2066.46262412705,0
2064.85399077088,0
2063.24535741472,0.00374912343573355
2061.63672405855,0.00399323134107976
2060.02809070238,0
2058.41945734622,0
2056.81082399005,0
2055.20219063389,0
2053.59355727772,0
2051.98492392156,0
2050.37629056539,0
2048.76765720922,0
2047.15902385306,0
2045.55039049689,0
2043.94175714073,0.00498051186838809
2042.33312378456,0.00592172899443114
2040.7244904284,0.00685901809506065
2039.11585707223,0.00784636406071758
2037.50722371606,0.00814343745916928
2035.8985903599,0.00750623408697366
2034.28995700373,0.00618706085085929
2032.68132364757,0.00426021931513995
2031.0726902914,0
2029.46405693524,0
2027.85542357907,0
2026.24679022291,0
2024.63815686674,0
2023.02952351057,0
2021.42089015441,0
2019.81225679824,0
2018.20362344208,0
2016.59499008591,0
2014.98635672975,0
2013.37772337358,0
2011.76909001741,0.00480793210763914
2010.16045666125,0.00556823702433561
2008.55182330508,0.00666633954386486
2006.94318994892,0.0066902715894438
2005.33455659275,0.00558787376018955
2003.72592323659,0.0043501511050192
2002.11728988042,0
2000.50865652425,0
1998.90002316809,0
1997.29138981192,0
1995.68275645576,0
1994.07412309959,0
1992.46548974343,0
1990.85685638726,0
1989.2482230311,0
1987.63958967493,0
1986.03095631876,0
1984.4223229626,0
1982.81368960643,0
1981.20505625027,0
1979.5964228941,0
1977.98778953794,0
1976.37915618177,0
1974.7705228256,0
1973.16188946944,0
1971.55325611327,0
1969.94462275711,0
1968.33598940094,0
1966.72735604478,0
1965.11872268861,0
1963.51008933244,0
1961.90145597628,0
1960.29282262011,0
1958.68418926395,0
1957.07555590778,0
1955.46692255162,0
1953.85828919545,0
1952.24965583929,0
1950.64102248312,0
1949.03238912695,0
1947.42375577079,0
1945.81512241462,0
1944.20648905846,0
1942.59785570229,0
1940.98922234613,0.00415251337494135
1939.38058898996,0.00582266947358922
1937.77195563379,0.00839543444107062
1936.16332227763,0.00979366198514695
1934.55468892146,0.0107739002631241
1932.9460555653,0.0107247697840138
1931.33742220913,0.00948915790044168
1929.72878885297,0.00778349528986947
1928.1201554968,0.00569828356889507
1926.51152214063,0
1924.90288878447,0
1923.2942554283,0
1921.68562207214,0
1920.07698871597,0
1918.46835535981,0
1916.85972200364,0
1915.25108864748,0
1913.64245529131,0
1912.03382193514,0
1910.42518857898,0
1908.81655522281,0
1907.20792186665,0
1905.59928851048,0
1903.99065515432,0
1902.38202179815,0
1900.77338844198,0
1899.16475508582,0
1897.55612172965,0.00443913473776756
1895.94748837349,0.00450823396540153
1894.33885501732,0
1892.73022166116,0
1891.12158830499,0
1889.51295494882,0
1887.90432159266,0
1886.29568823649,0
1884.68705488033,0
1883.07842152416,0.00359348745043265
1881.469788168,0.00724412777002668
1879.86115481183,0.0106862277123112
1878.25252145567,0.0120256734536348
1876.6438880995,0.0100890711989498
1875.03525474333,0.0070267532329031
1873.42662138717,0.00460809904149671
1871.817988031,0
1870.20935467484,0
1868.60072131867,0
1866.99208796251,0
1865.38345460634,0.0036623079159723
1863.77482125017,0.00516033802463265
1862.16618789401,0.00615264386725675
1860.55755453784,0.00601509187324416
1858.94892118168,0.00563626891941558
1857.34028782551,0.00485427468633219
1855.73165446935,0.00449294035833295
1854.12302111318,0.00468005981036964
1852.51438775701,0.00513178343995179
1850.90575440085,0.00595792260619855
1849.29712104468,0.00574204470284497
1847.68848768852,0.00446601107762253
1846.07985433235,0
1844.47122097619,0
1842.86258762002,0
1841.25395426385,0
1839.64532090769,0
1838.03668755152,0
1836.42805419536,0
1834.81942083919,0.00368137341047315
1833.21078748303,0
1831.60215412686,0
1829.9935207707,0
1828.38488741453,0
1826.77625405836,0.00477887050532684
1825.1676207022,0.00733051388099428
1823.55898734603,0.00916025487430479
1821.95035398987,0.00895769990419152
1820.3417206337,0.00749326741181198
1818.73308727754,0.00596076506088187
1817.12445392137,0.00491290663801482
1815.5158205652,0.00427634964963573
1813.90718720904,0.00485239227659999
1812.29855385287,0.00675334754734955
1810.68992049671,0.00955434327815048
1809.08128714054,0.0110983115046732
1807.47265378438,0.0114706901741338
1805.86402042821,0.01059485425685
1804.25538707204,0.00909583065515986
1802.64675371588,0.00789964910062202
1801.03812035971,0.00583772336292791
1799.42948700355,0.00458421722260514
1797.82085364738,0
1796.21222029122,0
1794.60358693505,0
1792.99495357889,0
1791.38632022272,0
1789.77768686655,0
1788.16905351039,0.00430914870088541
1786.56042015422,0.00743004395164386
1784.95178679806,0.010609240873112
1783.34315344189,0.012657114949181
1781.73452008573,0.011751866187283
1780.12588672956,0.00871309350156052
1778.51725337339,0.00454341801927989
1776.90862001723,0
1775.29998666106,0
1773.6913533049,0
1772.08271994873,0
1770.47408659257,0
1768.8654532364,0.00432371659490856
1767.25681988024,0.00588718176479423
1765.64818652407,0.00725075762303321
1764.0395531679,0.00767327981548837
1762.43091981174,0.00697414067404071
1760.82228645557,0.0062571274222303
1759.21365309941,0.00555116646067343
1757.60501974324,0.00484647584755906
1755.99638638708,0.00427490426765107
1754.38775303091,0.00389908446972873
1752.77911967474,0
1751.17048631858,0
1749.56185296241,0
1747.95321960625,0
1746.34458625008,0
1744.73595289392,0
1743.12731953775,0
1741.51868618158,0.00391482210902296
1739.91005282542,0.00429513012005287
1738.30141946925,0.00372607962132894
1736.69278611309,0
1735.08415275692,0
1733.47551940076,0
1731.86688604459,0
1730.25825268843,0
1728.64961933226,0
1727.04098597609,0
1725.43235261993,0
1723.82371926376,0
1722.2150859076,0.00408452956840065
1720.60645255143,0.00433997068961407
1718.99781919527,0.00371943263245264
1717.3891858391,0.00421534213875539
1715.78055248293,0.00461225011860323
1714.17191912677,0.00504258072467373
1712.5632857706,0.00584235652379871
1710.95465241444,0.00685935916409852
1709.34601905827,0.00786488489612962
1707.73738570211,0.00867244356986071
1706.12875234594,0.00767611567036804
1704.52011898977,0.0061006674969517
1702.91148563361,0
1701.30285227744,0
1699.69421892128,0
1698.08558556511,0
1696.47695220895,0
1694.86831885278,0
1693.25968549661,0.00439567151395817
1691.65105214045,0.00520415148607768
1690.04241878428,0.00562262516201839
1688.43378542812,0.00493206703550684
1686.82515207195,0.00456851590059894
1685.21651871579,0.00386125862116096
1683.60788535962,0
1681.99925200346,0
1680.39061864729,0
1678.78198529112,0
1677.17335193496,0
1675.56471857879,0
1673.95608522263,0
1672.34745186646,0
1670.7388185103,0
1669.13018515413,0
1667.52155179796,0
1665.9129184418,0
1664.30428508563,0.00480962814607176
1662.69565172947,0.00971997316640514
1661.0870183733,0.0176961881775992
1659.47838501714,0.0207405097277992
1657.86975166097,0.023101588662721
1656.2611183048,0.0239754909683238
1654.65248494864,0.0232746266619609
1653.04385159247,0.0212325840132277
1651.43521823631,0.0180227474678792
1649.82658488014,0.0153342945625543
1648.21795152398,0.0125847572567425
1646.60931816781,0.00762863500129161
1645.00068481165,0.00599576874124975
1643.39205145548,0.0053399435392965
1641.78341809931,0.00537836053351835
1640.17478474315,0.00570485092828996
1638.56615138698,0.00670107051517509
1636.95751803082,0.00708060165834487
1635.34888467465,0.00606307413286736
1633.74025131849,0.00500680093986859
1632.13161796232,0.00359062843945037
1630.52298460615,0
1628.91435124999,0
1627.30571789382,0
1625.69708453766,0
1624.08845118149,0
1622.47981782533,0
1620.87118446916,0
1619.26255111299,0
1617.65391775683,0
1616.04528440066,0.00384219043377003
1614.4366510445,0.00442551165551805
1612.82801768833,0.00487342053264271
1611.21938433217,0.0041448382303715
1609.610750976,0
1608.00211761984,0
1606.39348426367,0
1604.7848509075,0.00396685338029018
1603.17621755134,0.00409444382474159
1601.56758419517,0.00443835941298391
1599.95895083901,0.00431335073435828
1598.35031748284,0.00406563842792664
1596.74168412668,0
1595.13305077051,0
1593.52441741434,0
1591.91578405818,0
1590.30715070201,0
1588.69851734585,0
1587.08988398968,0.00380608108478178
1585.48125063352,0.00421716464075738
1583.87261727735,0.00467421658923543
1582.26398392118,0.00489199495919246
1580.65535056502,0.00435774152833866
1579.04671720885,0.00430539376050832
1577.43808385269,0.00358875668423501
1575.82945049652,0
1574.22081714036,0.00380749921906485
1572.61218378419,0.00456109205478161
1571.00355042803,0.00518542662270951
1569.39491707186,0.00606225452235305
1567.78628371569,0.00620965750104377
1566.17765035953,0.00531074298304857
1564.56901700336,0.00387054637165059
1562.9603836472,0
1561.35175029103,0
1559.74311693487,0
1558.1344835787,0
1556.52585022253,0
1554.91721686637,0
1553.3085835102,0.00480390007902015
1551.69995015404,0.00719399175782183
1550.09131679787,0.00760875459432301
1548.48268344171,0.00726250597504312
1546.87405008554,0.0065236808609862
1545.26541672937,0.00485011021240346
1543.65678337321,0.00453574049047269
1542.04815001704,0.0055729637749736
1540.43951666088,0.00760579965883945
1538.83088330471,0.0137564018168668
1537.22224994855,0.0158327234501943
1535.61361659238,0.0165522645310114
1534.00498323622,0.0158325179078378
1532.39634988005,0.0136979237603222
1530.78771652388,0.00745094613684075
1529.17908316772,0.00513060854049479
1527.57044981155,0.00408003734404944
1525.96181645539,0
1524.35318309922,0.00357876725052814
1522.74454974306,0.0044157606443397
1521.13591638689,0.00589487814923782
1519.52728303072,0.00730684641358451
1517.91864967456,0.00953538300969911
1516.31001631839,0.0136269814043329
1514.70138296223,0.0132973080072382
1513.09274960606,0.00906052531088284
1511.4841162499,0.00732267351361323
1509.87548289373,0.00630967609437822
1508.26684953756,0.00516013403758735
1506.6582161814,0.00483224108720024
1505.04958282523,0.00449500328061442
1503.44094946907,0.00507767331469883
1501.8323161129,0.00553096691293023
1500.22368275674,0.00647691534145822
1498.61504940057,0.00679917985264447
1497.00641604441,0.00760782070542219
1495.39778268824,0.00746752041268422
1493.78914933207,0.00747490307945704
1492.18051597591,0.00664769620016351
1490.57188261974,0.00700505985799277
1488.96324926358,0.00854615861843203
1487.35461590741,0.01619332779565
1485.74598255125,0.0210139270598223
1484.13734919508,0.028565291536245
1482.52871583891,0.0367795589956199
1480.92008248275,0.0471865226098591
1479.31144912658,0.0560258207094994
1477.70281577042,0.0654824628968866
1476.09418241425,0.077242085694575
1474.48554905809,0.0927491541907161
1472.87691570192,0.112003755088149
1471.26828234575,0.133873079800115
1469.65964898959,0.156853360024492
1468.05101563342,0.179149271458453
1466.44238227726,0.199291356139187
1464.83374892109,0.216190493534989
1463.22511556493,0.228421655315665
1461.61648220876,0.234818906654503
1460.0078488526,0.236266499862657
1458.39921549643,0.234219454351645
1456.79058214026,0.230318326240752
1455.1819487841,0.226625930947742
1453.57331542793,0.225400604365001
1451.96468207177,0.228707526144519
1450.3560487156,0.238208573662412
1448.74741535944,0.255038688066713
1447.13878200327,0.281984224437543
1445.5301486471,0.320562922885052
1443.92151529094,0.362535053915946
1442.31288193477,0.394454281171612
1440.70424857861,0.409234576427641
1439.09561522244,0.403231896388545
1437.48698186628,0.376718359184919
1435.87834851011,0.33257254154221
1434.26971515394,0.276825958167422
1432.66108179778,0.218822263341815
1431.05244844161,0.170506726841374
1429.44381508545,0.139247552932306
1427.83518172928,0.121296293041178
1426.22654837312,0.112153909950158
1424.61791501695,0.11616055803798
1423.00928166079,0.132164204498458
1421.40064830462,0.156024229950087
1419.79201494845,0.177381090690064
1418.18338159229,0.187046965785078
1416.57474823612,0.181985771908991
1414.96611487996,0.162748083793027
1413.35748152379,0.131829000878681
1411.74884816763,0.0939194788697409
1410.14021481146,0.0559039289795825
